              Started ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;           additional 
                      ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;                      
                      ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;                      
                      ;               _Total ;                   C: ;                   F: ;                   D: ;                   E: ;      HarddiskVolume1 ;                      
              454.217 ;               15.319 ;                6.707 ;               21.065 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.115804547.json.gz 
              454.383 ;               15.317 ;                6.689 ;               21.065 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.120806535.json.gz 
              454.550 ;               15.316 ;                6.670 ;               21.065 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.121808178.json.gz 
              454.717 ;               15.314 ;                6.651 ;               21.065 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.122810704.json.gz 
              454.883 ;               15.314 ;                6.644 ;               21.065 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.123813406.json.gz 
              455.050 ;               15.312 ;                6.622 ;               21.065 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.124815885.json.gz 
              455.217 ;               15.311 ;                6.606 ;               21.066 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.125818355.json.gz 
              455.383 ;               15.309 ;                6.584 ;               21.065 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.130820930.json.gz 
              455.550 ;               15.307 ;                6.566 ;               21.065 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.131822552.json.gz 
              455.717 ;               15.306 ;                6.551 ;               21.065 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.132824404.json.gz 
              455.883 ;               15.305 ;                6.541 ;               21.065 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.133826533.json.gz 
              456.050 ;               15.304 ;                6.520 ;               21.065 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.134828846.json.gz 
              456.217 ;               15.314 ;                6.503 ;               21.092 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.135831633.json.gz 
              456.383 ;               15.312 ;                6.485 ;               21.092 ;                4.769 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.140833730.json.gz 
              456.550 ;               15.311 ;                6.464 ;               21.092 ;                4.769 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.141836146.json.gz 
              456.717 ;               15.309 ;                6.449 ;               21.092 ;                4.769 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.142839032.json.gz 
              456.883 ;               15.308 ;                6.436 ;               21.092 ;                4.769 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.143841130.json.gz 
              457.050 ;               15.306 ;                6.415 ;               21.092 ;                4.769 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.144842956.json.gz 
              457.217 ;               15.311 ;                6.395 ;               21.106 ;                4.769 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.145844789.json.gz 
              457.383 ;               15.369 ;                6.375 ;               21.244 ;                4.769 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.150847250.json.gz 
              457.550 ;               15.381 ;                6.366 ;               21.273 ;                4.769 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.151850274.json.gz 
              457.733 ;               15.379 ;                6.346 ;               21.273 ;                4.769 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.152852710.json.gz 
              457.900 ;               15.378 ;                6.326 ;               21.273 ;                4.769 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.153855283.json.gz 
              458.067 ;               15.376 ;                6.310 ;               21.273 ;                4.769 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.154858048.json.gz 
              458.233 ;               15.375 ;                6.291 ;               21.273 ;                4.769 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.155900538.json.gz 
              458.400 ;               15.373 ;                6.274 ;               21.273 ;                4.769 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.160902450.json.gz 
              458.567 ;               15.372 ;                6.262 ;               21.273 ;                4.769 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.161904422.json.gz 
              458.733 ;               15.371 ;                6.245 ;               21.273 ;                4.769 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.162907035.json.gz 
              458.900 ;               15.369 ;                6.227 ;               21.273 ;                4.769 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.163909959.json.gz 
              459.067 ;               15.368 ;                6.211 ;               21.273 ;                4.769 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.164911941.json.gz 
              459.233 ;               15.366 ;                6.191 ;               21.273 ;                4.769 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.165914394.json.gz 
              459.400 ;               15.365 ;                6.176 ;               21.273 ;                4.769 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.170916939.json.gz 
              459.567 ;               15.363 ;                6.156 ;               21.273 ;                4.769 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.171919397.json.gz 
              459.733 ;               15.362 ;                6.148 ;               21.273 ;                4.769 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.172921561.json.gz 
              459.900 ;               15.361 ;                6.133 ;               21.273 ;                4.768 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.173923332.json.gz 
              460.067 ;               15.359 ;                6.113 ;               21.273 ;                4.768 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.174924953.json.gz 
              460.233 ;               15.358 ;                6.096 ;               21.273 ;                4.768 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.175926986.json.gz 
              460.400 ;               15.356 ;                6.077 ;               21.273 ;                4.768 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.180929420.json.gz 
              460.567 ;               15.354 ;                6.055 ;               21.273 ;                4.768 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.181931831.json.gz 
